6.367021276595744017e-02  1.019999999999999934e-01
6.468085106382978622e-02  -4.299999999999999656e-02
6.569148936170213227e-02  -4.299999999999999656e-02
6.670212765957446444e-02  -4.299999999999999656e-02
6.771276595744681048e-02  -7.900000000000000078e-02
6.872340425531914265e-02  -7.900000000000000078e-02
6.973404255319148870e-02  -7.900000000000000078e-02
7.074468085106383475e-02  -7.900000000000000078e-02
7.175531914893616692e-02  -7.900000000000000078e-02
7.276595744680851297e-02  -7.900000000000000078e-02
7.377659574468084513e-02  -7.900000000000000078e-02
7.478723404255319118e-02  -7.900000000000000078e-02
7.579787234042553723e-02  -7.900000000000000078e-02
7.680851063829786940e-02  -7.900000000000000078e-02
7.781914893617021545e-02  -7.900000000000000078e-02
7.882978723404254762e-02  -7.900000000000000078e-02
7.984042553191489366e-02  -7.900000000000000078e-02
8.085106382978723971e-02  -7.900000000000000078e-02
8.186170212765957188e-02  -7.900000000000000078e-02
8.287234042553191793e-02  -7.900000000000000078e-02
8.388297872340425010e-02  -7.900000000000000078e-02
8.489361702127659615e-02  -7.900000000000000078e-02
8.590425531914892832e-02  -7.900000000000000078e-02
8.691489361702127436e-02  -7.900000000000000078e-02
8.792553191489362041e-02  -7.900000000000000078e-02
8.893617021276595258e-02  -7.900000000000000078e-02
8.994680851063829863e-02  -7.900000000000000078e-02
9.095744680851063080e-02  -7.900000000000000078e-02
9.196808510638297685e-02  -7.900000000000000078e-02
9.297872340425532289e-02  -7.900000000000000078e-02
9.398936170212765506e-02  -7.900000000000000078e-02
9.500000000000000111e-02  -7.900000000000000078e-02
9.601063829787233328e-02  -7.900000000000000078e-02
9.702127659574467933e-02  -7.900000000000000078e-02
9.803191489361702537e-02  -7.900000000000000078e-02
9.904255319148935754e-02  -7.900000000000000078e-02
1.000531914893617036e-01  -7.900000000000000078e-02
1.010638297872340358e-01  -7.900000000000000078e-02
1.020744680851063818e-01  -7.900000000000000078e-02
1.030851063829787279e-01  -7.900000000000000078e-02
1.040957446808510600e-01  -7.900000000000000078e-02
1.051063829787234061e-01  -7.900000000000000078e-02
1.061170212765957382e-01  -7.900000000000000078e-02
1.071276595744680843e-01  -7.900000000000000078e-02
1.081382978723404303e-01  -7.900000000000000078e-02
1.091489361702127625e-01  -7.900000000000000078e-02
1.101595744680851086e-01  -7.900000000000000078e-02
1.111702127659574407e-01  -7.900000000000000078e-02
1.121808510638297868e-01  -7.900000000000000078e-02
1.131914893617021189e-01  -7.900000000000000078e-02
1.142021276595744650e-01  -7.900000000000000078e-02
1.152127659574468110e-01  -7.900000000000000078e-02
1.162234042553191432e-01  -7.900000000000000078e-02
1.172340425531914893e-01  -7.900000000000000078e-02
1.182446808510638214e-01  -7.900000000000000078e-02
1.192553191489361675e-01  -7.900000000000000078e-02
1.202659574468085135e-01  -7.900000000000000078e-02
1.212765957446808457e-01  -7.900000000000000078e-02
1.222872340425531917e-01  -7.900000000000000078e-02
1.232978723404255239e-01  -7.900000000000000078e-02
1.243085106382978700e-01  -7.900000000000000078e-02
1.253191489361702160e-01  -7.900000000000000078e-02
1.263297872340425620e-01  -7.900000000000000078e-02
1.273404255319148803e-01  -7.900000000000000078e-02
1.283510638297872264e-01  -7.900000000000000078e-02
1.293617021276595724e-01  -7.900000000000000078e-02
1.303723404255319185e-01  -7.900000000000000078e-02
1.313829787234042645e-01  -7.900000000000000078e-02
1.323936170212765828e-01  -7.900000000000000078e-02
1.334042553191489289e-01  -7.900000000000000078e-02
1.344148936170212749e-01  -7.900000000000000078e-02
1.354255319148936210e-01  -7.900000000000000078e-02
1.364361702127659670e-01  -7.900000000000000078e-02
1.374468085106382853e-01  -7.900000000000000078e-02
1.384574468085106314e-01  -7.900000000000000078e-02
1.394680851063829774e-01  -7.900000000000000078e-02
1.404787234042553234e-01  -7.900000000000000078e-02
1.414893617021276695e-01  -7.900000000000000078e-02
1.424999999999999878e-01  -1.150000000000000050e-01
1.435106382978723338e-01  -1.509999999999999953e-01
1.445212765957446799e-01  -2.230000000000000038e-01
1.455319148936170259e-01  -2.959999999999999853e-01
1.465425531914893720e-01  -4.400000000000000022e-01
1.475531914893616903e-01  -5.120000000000000107e-01
1.485638297872340363e-01  -6.570000000000000284e-01
1.495744680851063824e-01  -7.650000000000000133e-01
1.505851063829787284e-01  -9.459999999999999520e-01
1.515957446808510745e-01  -1.090000000000000080e+00
1.526063829787233928e-01  -1.270999999999999908e+00
1.536170212765957388e-01  -1.524000000000000021e+00
1.546276595744680848e-01  -1.631999999999999895e+00
1.556382978723404309e-01  -1.921000000000000041e+00
1.566489361702127769e-01  -2.029999999999999805e+00
1.576595744680850952e-01  -2.391000000000000014e+00
1.586702127659574413e-01  -2.535000000000000142e+00
1.596808510638297873e-01  -3.004999999999999893e+00
1.606914893617021334e-01  -3.330000000000000071e+00
1.617021276595744794e-01  -3.654999999999999805e+00
1.627127659574467977e-01  -4.052999999999999936e+00
1.637234042553191438e-01  -4.450000000000000178e+00
1.647340425531914898e-01  -4.883000000000000007e+00
1.657446808510638359e-01  -5.533999999999999808e+00
1.667553191489361541e-01  -5.894999999999999574e+00
1.677659574468085002e-01  -6.527000000000000135e+00
1.687765957446808462e-01  -6.905999999999999694e+00
1.697872340425531923e-01  -7.439000000000000057e+00
1.707978723404255383e-01  -7.637999999999999901e+00
1.718085106382978566e-01  -8.243000000000000327e+00
1.728191489361702027e-01  -8.820999999999999730e+00
1.738297872340425487e-01  -9.038000000000000256e+00
1.748404255319148948e-01  -9.615999999999999659e+00
1.758510638297872408e-01  -9.868999999999999773e+00
1.768617021276595591e-01  -1.026600000000000001e+01
1.778723404255319052e-01  -1.048300000000000054e+01
1.788829787234042512e-01  -1.080799999999999983e+01
1.798936170212765973e-01  -1.098900000000000077e+01
1.809042553191489433e-01  -1.111500000000000021e+01
1.819148936170212616e-01  -1.131400000000000006e+01
1.829255319148936076e-01  -1.142200000000000060e+01
1.839361702127659537e-01  -1.152999999999999936e+01
1.849468085106382997e-01  -1.160299999999999976e+01
1.859574468085106458e-01  -1.160299999999999976e+01
1.869680851063829641e-01  -1.163000000000000078e+01
1.879787234042553101e-01  -1.163899999999999935e+01
1.889893617021276562e-01  -1.163899999999999935e+01
1.900000000000000022e-01  -1.156700000000000017e+01
1.910106382978723483e-01  -1.145800000000000018e+01
1.920212765957446666e-01  -1.134999999999999964e+01
1.930319148936170126e-01  -1.120500000000000007e+01
1.940425531914893587e-01  -1.102500000000000036e+01
1.950531914893617047e-01  -1.084399999999999942e+01
1.960638297872340507e-01  -1.080799999999999983e+01
1.970744680851063690e-01  -1.030199999999999960e+01
1.980851063829787151e-01  -1.003100000000000058e+01
1.990957446808510611e-01  -9.506999999999999673e+00
2.001063829787234072e-01  -9.146000000000000796e+00
2.011170212765957532e-01  -8.712999999999999190e+00
2.021276595744680715e-01  -8.460000000000000853e+00
2.031382978723404176e-01  -7.953999999999999737e+00
2.041489361702127636e-01  -7.123000000000000220e+00
2.051595744680851097e-01  -6.905999999999999694e+00
2.061702127659574557e-01  -6.219999999999999751e+00
2.071808510638297740e-01  -6.184000000000000163e+00
2.081914893617021201e-01  -5.485000000000000320e+00
2.092021276595744661e-01  -5.171999999999999709e+00
2.102127659574468121e-01  -4.413999999999999702e+00
2.112234042553191582e-01  -4.016000000000000014e+00
2.122340425531914765e-01  -3.619000000000000217e+00
2.132446808510638225e-01  -3.221999999999999975e+00
2.142553191489361686e-01  -2.987000000000000099e+00
2.152659574468085146e-01  -2.535000000000000142e+00
2.162765957446808607e-01  -2.282000000000000028e+00
2.172872340425531790e-01  -1.957000000000000073e+00
2.182978723404255250e-01  -1.703999999999999959e+00
2.193085106382978711e-01  -1.596000000000000085e+00
2.203191489361702171e-01  -1.379000000000000004e+00
2.213297872340425632e-01  -1.306999999999999940e+00
2.223404255319148815e-01  -1.125999999999999890e+00
2.233510638297872275e-01  -9.819999999999999840e-01
2.243617021276595735e-01  -8.369999999999999662e-01
2.253723404255319196e-01  -7.289999999999999813e-01
2.263829787234042379e-01  -6.209999999999999964e-01
2.273936170212765839e-01  -5.120000000000000107e-01
2.284042553191489300e-01  -4.040000000000000258e-01
2.294148936170212760e-01  -7.900000000000000078e-02
2.304255319148936221e-01  -1.509999999999999953e-01
2.314361702127659404e-01  -1.509999999999999953e-01
2.324468085106382864e-01  -1.150000000000000050e-01
2.334574468085106325e-01  -1.150000000000000050e-01
2.344680851063829785e-01  -1.150000000000000050e-01
2.354787234042553246e-01  -1.150000000000000050e-01
2.364893617021276429e-01  -1.150000000000000050e-01
2.374999999999999889e-01  -1.150000000000000050e-01
2.385106382978723349e-01  -1.150000000000000050e-01
2.395212765957446810e-01  -1.150000000000000050e-01
2.405319148936170270e-01  -1.150000000000000050e-01
2.415425531914893453e-01  -7.900000000000000078e-02
2.425531914893616914e-01  -7.900000000000000078e-02
2.435638297872340374e-01  -7.900000000000000078e-02
2.445744680851063835e-01  -7.900000000000000078e-02
2.455851063829787295e-01  -7.900000000000000078e-02
2.465957446808510478e-01  -7.900000000000000078e-02
2.476063829787233939e-01  -7.900000000000000078e-02
2.486170212765957399e-01  -7.900000000000000078e-02
2.496276595744680860e-01  -7.900000000000000078e-02
2.506382978723404320e-01  -7.900000000000000078e-02
2.516489361702127781e-01  -7.900000000000000078e-02
2.526595744680851241e-01  -7.900000000000000078e-02
2.536702127659574701e-01  -7.900000000000000078e-02
2.546808510638297607e-01  -7.900000000000000078e-02
2.556914893617021067e-01  -7.900000000000000078e-02
2.567021276595744528e-01  -7.900000000000000078e-02
2.577127659574467988e-01  -7.900000000000000078e-02
2.587234042553191449e-01  -7.900000000000000078e-02
2.597340425531914909e-01  -7.900000000000000078e-02
2.607446808510638370e-01  -7.900000000000000078e-02
2.617553191489361830e-01  -7.900000000000000078e-02
2.627659574468085291e-01  -7.900000000000000078e-02
2.637765957446808196e-01  -7.900000000000000078e-02
2.647872340425531656e-01  -7.900000000000000078e-02
2.657978723404255117e-01  -7.900000000000000078e-02
2.668085106382978577e-01  -7.900000000000000078e-02
2.678191489361702038e-01  -7.900000000000000078e-02
2.688297872340425498e-01  -7.900000000000000078e-02
2.698404255319148959e-01  -7.900000000000000078e-02
2.708510638297872419e-01  -7.900000000000000078e-02
2.718617021276595880e-01  -7.900000000000000078e-02
2.728723404255319340e-01  -7.900000000000000078e-02
2.738829787234042246e-01  -7.900000000000000078e-02
2.748936170212765706e-01  -7.900000000000000078e-02
2.759042553191489167e-01  -7.900000000000000078e-02
2.769148936170212627e-01  -7.900000000000000078e-02
2.779255319148936088e-01  -7.900000000000000078e-02
2.789361702127659548e-01  -7.900000000000000078e-02
2.799468085106383008e-01  -7.900000000000000078e-02
2.809574468085106469e-01  -7.900000000000000078e-02
2.819680851063829929e-01  -7.900000000000000078e-02
2.829787234042553390e-01  -7.900000000000000078e-02
2.839893617021276295e-01  -7.900000000000000078e-02
2.849999999999999756e-01  -7.900000000000000078e-02
2.860106382978723216e-01  -7.900000000000000078e-02
2.870212765957446677e-01  -7.900000000000000078e-02
2.880319148936170137e-01  -7.900000000000000078e-02
2.890425531914893598e-01  -7.900000000000000078e-02
2.900531914893617058e-01  -7.900000000000000078e-02
2.910638297872340519e-01  -7.900000000000000078e-02
2.920744680851063979e-01  -7.900000000000000078e-02
2.930851063829787440e-01  -7.900000000000000078e-02
2.940957446808510345e-01  -7.900000000000000078e-02
2.951063829787233805e-01  -7.900000000000000078e-02
2.961170212765957266e-01  -7.900000000000000078e-02
2.971276595744680726e-01  -7.900000000000000078e-02
2.981382978723404187e-01  -7.900000000000000078e-02
2.991489361702127647e-01  -7.900000000000000078e-02
3.001595744680851108e-01  -7.900000000000000078e-02
3.011702127659574568e-01  -7.900000000000000078e-02
3.021808510638298029e-01  -7.900000000000000078e-02
3.031914893617021489e-01  -7.900000000000000078e-02
3.042021276595744395e-01  -7.900000000000000078e-02
3.052127659574467855e-01  -7.900000000000000078e-02
3.062234042553191316e-01  -7.900000000000000078e-02
3.072340425531914776e-01  -7.900000000000000078e-02
3.082446808510638236e-01  -7.900000000000000078e-02
3.092553191489361697e-01  -7.000000000000000146e-03
3.102659574468085157e-01  6.600000000000000311e-02
3.112765957446808618e-01  1.739999999999999880e-01
3.122872340425532078e-01  2.459999999999999964e-01
3.132978723404255539e-01  4.269999999999999907e-01
3.143085106382978444e-01  6.079999999999999849e-01
3.153191489361701905e-01  6.800000000000000488e-01
3.163297872340425365e-01  9.330000000000000515e-01
3.173404255319148826e-01  1.076999999999999957e+00
3.183510638297872286e-01  1.330000000000000071e+00
3.193617021276595747e-01  1.582999999999999963e+00
3.203723404255319207e-01  1.655000000000000027e+00
3.213829787234042668e-01  2.125000000000000000e+00
3.223936170212766128e-01  2.233000000000000096e+00
3.234042553191489588e-01  2.738999999999999879e+00
3.244148936170212494e-01  2.991999999999999993e+00
3.254255319148935954e-01  3.460999999999999854e+00
3.264361702127659415e-01  3.822999999999999954e+00
3.274468085106382875e-01  4.219999999999999751e+00
3.284574468085106336e-01  4.725999999999999979e+00
3.294680851063829796e-01  5.086999999999999744e+00
3.304787234042553257e-01  5.376000000000000334e+00
3.314893617021276717e-01  5.990000000000000213e+00
3.325000000000000178e-01  6.424000000000000377e+00
3.335106382978723083e-01  7.182000000000000384e+00
3.345212765957446543e-01  7.399000000000000021e+00
3.355319148936170004e-01  7.977000000000000313e+00
3.365425531914893464e-01  8.157999999999999474e+00
3.375531914893616925e-01  8.590999999999999304e+00
3.385638297872340385e-01  8.843999999999999417e+00
3.395744680851063846e-01  8.989000000000000767e+00
3.405851063829787306e-01  9.150999999999999801e+00
3.415957446808510767e-01  9.192000000000000171e+00
3.426063829787234227e-01  9.150999999999999801e+00
3.436170212765957133e-01  9.124000000000000554e+00
3.446276595744680593e-01  9.009999999999999787e+00
3.456382978723404054e-01  8.750000000000000000e+00
3.466489361702127514e-01  8.545999999999999375e+00
3.476595744680850975e-01  8.194000000000000838e+00
3.486702127659574435e-01  7.905000000000000249e+00
3.496808510638297895e-01  7.447000000000000064e+00
3.506914893617021356e-01  7.145999999999999908e+00
3.517021276595744816e-01  6.713000000000000078e+00
3.527127659574468277e-01  6.025999999999999801e+00
3.537234042553191182e-01  5.665000000000000036e+00
3.547340425531914643e-01  5.110999999999999766e+00
3.557446808510638103e-01  4.653999999999999915e+00
3.567553191489361564e-01  4.219999999999999751e+00
3.577659574468085024e-01  3.762000000000000011e+00
3.587765957446808485e-01  3.424999999999999822e+00
3.597872340425531945e-01  2.955999999999999961e+00
3.607978723404255406e-01  2.666999999999999815e+00
3.618085106382978866e-01  2.305000000000000160e+00
3.628191489361702327e-01  2.088999999999999968e+00
3.638297872340425232e-01  1.800000000000000044e+00
3.648404255319148692e-01  1.546999999999999931e+00
3.658510638297872153e-01  1.401999999999999913e+00
3.668617021276595613e-01  1.185999999999999943e+00
3.678723404255319074e-01  1.052999999999999936e+00
3.688829787234042534e-01  8.539999999999999813e-01
3.698936170212765995e-01  7.369999999999999885e-01
3.709042553191489455e-01  5.819999999999999618e-01
3.719148936170212916e-01  4.269999999999999907e-01
3.729255319148936376e-01  3.549999999999999822e-01
3.739361702127659282e-01  2.459999999999999964e-01
3.749468085106382742e-01  1.739999999999999880e-01
3.759574468085106203e-01  1.590000000000000024e-01
3.769680851063829663e-01  1.429999999999999882e-01
3.779787234042553123e-01  1.320000000000000062e-01
3.789893617021276584e-01  1.140000000000000041e-01
3.800000000000000044e-01  1.019999999999999934e-01
