0.0	0.23156978404192713
0.001	0.2378601834029362
0.002	0.2441505827639462
0.003	0.2504409821249553
0.004	0.2567313814859653
0.005	0.2630217808469753
0.006	0.2693121802079844
0.007	0.2756025795689944
0.008	0.2818929789300045
0.009	0.28818337829101354
0.01	0.29472764089182646
0.011	0.30260664879846827
0.012	0.31036513315584247
0.013	0.319511836793953
0.014	0.32865854043206466
0.015	0.33780524407017526
0.016	0.34695194770828586
0.017	0.3560986513463965
0.018	0.3652453549845071
0.019	0.37439205862261865
0.02	0.3835387622607293
0.021	0.40079380227818284
0.022	0.4105668621089514
0.023	0.42240709188801034
0.024	0.43538978030929565
0.025	0.4403579696450945
0.026	0.455469677260016
0.027	0.4705813848749386
0.028	0.48569309248986015
0.029	0.5008048001047836
0.03	0.5159165077197052
0.031	0.5310282153346276
0.032	0.5461399229495493
0.033	0.5630140697221664
0.034	0.5781409130668903
0.035	0.597528980777357
0.036	0.613075011541433
0.037	0.6334238599732397
0.038	0.6537727084050465
0.039	0.6741215568368533
0.04	0.694470405268661
0.041	0.7166542320690183
0.042	0.7418941626923728
0.043	0.7669920839601642
0.044	0.7920900052279555
0.045	0.8188293803978002
0.046	0.846626405151658
0.047	0.8744234299055167
0.048	0.9042746249747189
0.049	0.9349809713931744
0.05	0.9674820198191391
0.051	1.0031990676131715
0.052	1.038916115407204
0.053	1.0746563175726005
0.054	1.1134066450650082
0.055	1.1527210322364416
0.056	1.1948666338375218
0.057	1.2389204078626883
0.058	1.2840740484964834
0.059	1.330667341896832
0.06	1.3800561040154071
0.061	1.4301737727315549
0.062	1.48450612512628
0.063	1.538862086465314
0.064	1.5960099191386783
0.065	1.6561715021837553
0.066	1.7171275669586414
0.067	1.7814327986779235
0.068	1.847696160322616
0.069	1.9182674113659808
0.07	1.9888346936485688
0.071	2.0628975482722525
0.072	2.1369604028959266
0.073	2.217870695128014
0.074	2.2999741248199
0.075	2.381285843461355
0.076	2.466834308653052
0.077	2.5547759122804434
0.078	2.644386501270173
0.079	2.735190262111303
0.08	2.828672213816144
0.081	2.9234246692325074
0.082	3.019772447586157
0.083	3.117210268315273
0.084	3.215650941583696
0.085	3.314840870927716
0.086	3.4146621189952135
0.087	3.5144557464583706
0.088	3.6147222330373987
0.089	3.713908081551157
0.09	3.8130939300649063
0.091	3.9119080444765872
0.092	4.0089754574662235
0.093	4.105347549655169
0.094	4.200006874156989
0.095	4.293194633132499
0.096	4.384885649849567
0.097	4.473304914618322
0.098	4.560778651797009
0.099	4.6457753521985845
0.1	4.728973671717742
0.101	4.8090915745803295
0.102	4.887802478154078
0.103	4.963561037119797
0.104	5.037811656908978
0.105	5.107534086133295
0.106	5.175838762267792
0.107	5.244143438402277
0.108	5.306024171678664
0.109	5.365767395546773
0.11	5.42551061941488
0.111	5.4818333379578705
0.112	5.536090538618932
0.113	5.587967251550355
0.114	5.638523670176645
0.115	5.686247121918624
0.116	5.731699292562448
0.117	5.775713364148592
0.118	5.817937939554356
0.119	5.8581011521892075
0.12	5.896534700387037
0.121	5.933091900748326
0.122	5.968478956103447
0.123	6.001769288168056
0.124	6.0339683837761395
0.125	6.063827798998326
0.126	6.092957335483632
0.127	6.120810158544231
0.128	6.147093091783314
0.129	6.172767868885966
0.13	6.196849046537823
0.131	6.219793285931687
0.132	6.241835180214939
0.133	6.262384004826912
0.134	6.282114888588385
0.135	6.301128260198019
0.136	6.318750930335084
0.137	6.335969117940021
0.138	6.351908391469341
0.139	6.366781048903578
0.14	6.3813665274024185
0.141	6.394811964378648
0.142	6.407631490532731
0.143	6.4193783466573695
0.144	6.430699575690256
0.145	6.441099251367504
0.146	6.451054981238553
0.147	6.460210700566038
0.148	6.468518478008085
0.149	6.476928010982098
0.15	6.484092875751498
0.151	6.490868802537217
0.152	6.497004367306083
0.153	6.5024281473936085
0.154	6.507566478498003
0.155	6.511801231194609
0.156	6.515600465233496
0.157	6.518827119524955
0.158	6.521639035625413
0.159	6.523751716794761
0.16	6.525446420331484
0.161	6.526446317545755
0.162	6.527133724668119
0.163	6.527015237074046
0.164	6.526777080759008
0.165	6.525856637475282
0.166	6.524380363444016
0.167	6.522160499355785
0.168	6.519599184788056
0.169	6.516394930159159
0.17	6.512730208624624
0.171	6.5087472863969555
0.172	6.503828687368254
0.173	6.498424687628083
0.174	6.492582216319309
0.175	6.485792993826537
0.176	6.479003771333754
0.177	6.471396616181552
0.178	6.4634194635809825
0.179	6.453755416663762
0.18	6.444091369746541
0.181	6.433762421382788
0.182	6.422587487088767
0.183	6.410926232155728
0.184	6.398309958728386
0.185	6.384824630142434
0.186	6.3709439186323396
0.187	6.3554470186683165
0.188	6.340376181234487
0.189	6.323287680236261
0.19	6.305902077484962
0.191	6.287345145667479
0.192	6.267760362541786
0.193	6.247109043642792
0.194	6.225512456472284
0.195	6.2029112500054495
0.196	6.179019722444849
0.197	6.154318437776178
0.198	6.127875941424319
0.199	6.100617838305079
0.2	6.071438079806084
0.201	6.0414685468102
0.202	6.009603231344269
0.203	5.976420602494219
0.204	5.941259829669867
0.205	5.90491778030158
0.206	5.867260425752478
0.207	5.827799010467664
0.208	5.786195778635874
0.209	5.742242478252099
0.21	5.6968756019261
0.211	5.650161782629089
0.212	5.600829898696447
0.213	5.549215547287021
0.214	5.495322400692435
0.215	5.439127916454753
0.216	5.380583731028668
0.217	5.320691881861716
0.218	5.258306603597912
0.219	5.193123887308587
0.22	5.125571635846954
0.221	5.055121218602515
0.222	4.984670801358068
0.223	4.906369590659043
0.224	4.82883449081237
0.225	4.750760272797713
0.226	4.669092210458605
0.227	4.585456537979197
0.228	4.498303936353896
0.229	4.410415781829078
0.23	4.320071565728342
0.231	4.228059852831558
0.232	4.13512062733413
0.233	4.040092672743256
0.234	3.944810310113963
0.235	3.847602803731415
0.236	3.749848155970803
0.237	3.6518366477679933
0.238	3.5535392835111974
0.239	3.455044143687781
0.24	3.357052964936361
0.241	3.25926360983241
0.242	3.1624083121838944
0.243	3.066486773828349
0.244	2.9712883369044563
0.245	2.877646758710412
0.246	2.786068882105366
0.247	2.6952260317191175
0.248	2.606175632664554
0.249	2.5199524928538444
0.25	2.4353117013615
0.251	2.3530692949351804
0.252	2.272701884396116
0.253	2.1946249995096063
0.254	2.118261144390956
0.255	2.0446160880062654
0.256	1.9730764067540456
0.257	1.9034623362020142
0.258	1.83695907268704
0.259	1.77203050681034
0.26	1.7101080957834354
